Wban Number, YearMonthDay, Max Temp, Min Temp, Avg Temp, Dep from Normal, Avg Dew Pt, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, Significant Weather, Snow/Ice Depth, Snow/Ice Water Equiv, Precipitation Snowfall, Precipitation Water Equiv, Pressue Avg Station, Pressure Avg Sea Level, Wind Speed, Wind Direction, Wind Avg Speed, Max 5 sec speed, Max 5 sec Dir, Max 2 min speed, Max 2 min Dir
54767,19960701,80,59,  70 ,M   , 65, 67,  0,  5,RA FG HZ ,M  ,-,-,  T  ,29.55,29.86,  6.5,19, 7.4, 17,19, 15,19
54767,19960702,85,61,  73 ,M   , 59, 65,  0,  8,FG+ FG HZ ,M  ,-,-, 0.01,29.45,29.75,  1.4,22, 5.3, 17,21, 14,18
54767,19960703,73,63,  68 ,M   , 65, 66,  0,  3,RA FG ,M  ,-,-, 0.53,29.25,30.66,  1.9,19, 4.4, 20,28, 16,28
54767,19960704,73,61,  67 ,M   , 61, 63,  0,  2,RA FG ,M  ,-,-, 0.50,29.24,30.78,  3.4,22, 5.2, 26,27, 21,27
54767,19960705,80,59,  70 ,M   , 56, 61,  0,  5,-,M  ,-,-, 0.00,29.56,29.85,  8.2,27, 7.5, 23,29, 17,27
54767,19960706,85,55,  70 ,M   , 56, 62,  0,  5,FG+ FG HZ ,M  ,-,-,  T  ,29.63,29.92,  4.3,24, 5.0, 21,23, 16,24
54767,19960707,81,63,  72 ,M   , 59, 63,  0,  7,FG ,M  ,-,-,  T  ,29.56,29.87,  1.5,15, 4.7, 17,17, 15,19
54767,19960708,85,63,  74 ,M   , 67, 70,  0,  9,FG HZ ,M  ,-,-, 0.00,29.36,29.67,  5.7,19, 6.6, 23,17, 17,20
54767,19960709,83,66,  75 ,M   , 67, 69,  0, 10,RA FG HZ ,M  ,-,-, 0.77,29.34,29.64,  3.4,19, 4.4, 30,20, 22,22
54767,19960710,77,57,  67 ,M   , 54, 60,  0,  2,-,M  ,-,-, 0.00,29.61,29.92,  5.4,30, 5.6, 23,29, 16,32
54767,19960711,78,52*,  65 ,M   , 52, 59,  0,  0,-,M  ,-,-, 0.00,29.92,30.23,  3.3,25, 4.8, 20,28, 13,22
54767,19960712,79,53,  66 ,M   , 56, 60,  0,  1,FG+ FG HZ ,M  ,-,-,  T  ,29.96,30.26,  2.7,19, 4.6, 20,17, 16,19
54767,19960713,74,63,  69 ,M   , 67, 67,  0,  4,RA FG ,M  ,-,-, 2.83,29.50,30.29,  4.2,12, 8.1, 32,14, 20,13
54767,19960714,84,62,  73 ,M   ,-, 63,  0,  8,FG HZ ,0.0,-,-,  M  ,29.61,-,-,-, 6.3, 17,25, 13,19
54767,19960715,M,M,M    ,M   ,-, 52,M  ,M  ,FG HZ ,0.0,-,-,  T  ,29.65,-,-,-,M   ,  0,-,M  ,M  
54767,19960716,85,70,  78*,M   , 66, 70,  0, 13,FG ,M  ,-,-,  T  ,29.69,30.00,  6.1,23, 6.2, 22,21, 16,23
54767,19960717,86*,65,  76 ,M   , 65, 68,  0, 11,FG HZ ,M  ,-,-, 0.00,29.74,30.05,  2.3,24, 3.7, 17,27, 11,28
54767,19960718,85,60,  73 ,M   , 63, 67,  0,  8,FG+ FG HZ ,M  ,-,-, 0.00,29.72,30.02,  1.4,27, 4.1, 16,19, 13,22
54767,19960719,79,67,  73 ,M   , 67, 69,  0,  8,RA FG HZ ,M  ,-,-, 0.60,29.30,30.96,  7.4,18, 7.9, 31,17, 21,17
54767,19960720,72,62,  67 ,M   , 50, 58,  0,  2,HZ ,0.0,-,-, 0.00,29.32,29.75, 11.1,29,11.5, 32,29, 24,28
54767,19960721,79,58,  69 ,M   , 51, 59,  0,  4,-,M  ,-,-, 0.00,29.49,29.79,  9.1,29, 8.1, 25,30, 20,33
54767,19960722,79,53,  66 ,M   , 56, 61,  0,  1,-,M  ,-,-, 0.00,29.63,29.95,  1.6,21, 3.5, 14,18, 11,19
54767,19960723,66,59,  63 ,M   , 62, 62,  2,  0,RA FG ,M  ,-,-, 0.82,29.60,29.92,  3.1,3, 4.6, 11,2,  9,2
54767,19960724,74,62,  68 ,M   , 63, 64,  0,  3,FG ,M  ,-,-, 0.01,29.69,30.01,  1.6,36, 3.1,  9,2,  8,1
54767,19960725,72,63,  68 ,M   , 64, 65,  0,  3,FG+ FG HZ ,M  ,-,-, 0.00,29.72,30.03,  5.6,17, 6.3, 15,17, 11,17
54767,19960726,76,63,  70 ,M   , 64, 65,  0,  5,RA FG HZ ,M  ,-,-, 0.23,29.63,29.94,  2.0,16, 3.4,  9,16,  8,18
54767,19960727,77,60,  69 ,M   , 59, 63,  0,  4,FG ,M  ,-,-, 0.00,29.76,30.06,  5.5,29, 5.8, 21,28, 16,28
54767,19960728,81,56,  69 ,M   , 58, 62,  0,  4,FG ,M  ,-,-, 0.00,29.92,30.23,  0.0,0, 2.7, 14,19, 11,19
54767,19960729,79,58,  69 ,M   , 60, 63,  0,  4,FG ,M  ,-,-, 0.00,29.94,30.25,  0.9,18, 3.5, 17,18, 13,18
54767,19960730,73,57,  65 ,M   ,-,-,  0,  0,FG+ FG ,M  ,-,-, 0.00,-,-,-,-, 3.7, 13,14, 10,14
54767,19960731,68,58,  63*,M   , 59, 61,  2,  0,RA FG ,M  ,-,-, 0.29,29.77,30.09,  1.3,10, 3.6, 15,13, 11,9
54768,19960701,86,61,  74 ,M   , 60, 65,  0,  9,FG HZ ,M  ,-,-, 0.00,29.10,29.83,  1.9,24, 4.9, 24,25, 17,25
54768,19960702,84,53,  69 ,M   , 57, 61,  0,  4,-,M  ,-,-, 0.00,29.01,29.76,  0.0,0, 2.1, 13,35,  9,33
54768,19960703,77,58,  68 ,M   , 62, 63,  0,  3,RA FG ,M  ,-,-, 0.76,28.83,30.78,  1.7,11, 3.7, 16,6, 13,7
54768,19960704,68,62,  65 ,M   , 61, 62,  0,  0,RA FG ,M  ,-,-, 0.75,28.83,31.14,  4.8,26, 6.1, 18,26, 15,25
54768,19960705,79,56,  68 ,M   , 55, 60,  0,  3,-,M  ,-,-, 0.00,29.11,29.86,  8.3,27, 7.8, 25,28, 18,28
54768,19960706,84,52,  68 ,M   , 57, 61,  0,  3,-,M  ,-,-,  T  ,29.17,29.92,  3.4,26, 4.8, 22,24, 20,25
54768,19960707,M,M,M    ,M   ,-, 42,M  ,M  ,FG HZ ,M  ,-,-, 0.00,29.11,-,  0.6,9, 2.3, 13,22, 10,23
54768,19960708,87,66,  77 ,M   , 67, 69,  0, 12,RA FG HZ ,0.0,-,-, 0.14,28.91,-,  3.4,17, 5.1, 15,27, 13,18
54768,19960709,86,62,  74 ,M   , 63, 66,  0,  9,RA FG ,M  ,-,-, 0.26,28.91,29.64,  0.6,7, 3.2, 25,36, 17,34
54768,19960710,73,59,  66 ,M   , 54, 59,  0,  1,-,M  ,-,-, 0.00,29.19,29.93, 10.1,26,10.5, 25,26, 21,25
54768,19960711,78,51,  65 ,M   , 54, 59,  0,  0,FG ,M  ,-,-, 0.00,29.48,30.23,  0.3,29, 3.3, 18,24, 14,22
54768,19960712,81,52,  67 ,M   , 58, 62,  0,  2,FG ,M  ,-,-, 0.00,29.47,30.23,  1.9,16, 4.9, 16,21, 13,21
54768,19960713,69,64,  67 ,M   , 65, 66,  0,  2,RA FG ,M  ,-,-, 2.98,29.11,29.85,  3.4,12, 5.2, 20,14, 15,13
54768,19960714,87*,66,  77*,M   , 68, 71,  0, 12,FG HZ ,M  ,-,-, 0.00,29.18,29.90,  3.8,26, 4.3, 17,23, 15,24
54768,19960715,82,69,  76 ,M   , 72, 73,  0, 11,RA FG HZ ,M  ,-,-, 0.25,29.16,29.89,  7.4,12, 9.0, 33,13, 22,17
54768,19960716,84,63,  74 ,M   , 65, 68,  0,  9,FG ,M  ,-,-,  T  ,29.25,29.97,  6.4,24, 6.3, 22,23, 16,22
54768,19960717,84,61,  73 ,M   , 64, 67,  0,  8,FG ,M  ,-,-, 0.00,29.31,30.05,  5.2,27, 6.1, 24,25, 21,26
54768,19960718,85,58,  72 ,M   , 64, 67,  0,  7,FG ,M  ,-,-, 0.00,29.30,30.02,  0.4,13, 3.0, 14,27, 10,26
54768,19960719,82,66,  74 ,M   , 67, 69,  0,  9,RA FG HZ ,M  ,-,-, 0.14,28.85,31.04,  2.4,15, 8.2, 25,27, 21,25
54768,19960720,70,60,  65 ,M   , 51, 57,  0,  0,-,M  ,-,-,  T  ,28.91,29.63, 15.2,27,15.5, 37,28, 26,27
54768,19960721,79,56,  68 ,M   , 53, 59,  0,  3,-,M  ,-,-, 0.00,29.05,29.80,  9.4,27, 9.8, 26,26, 21,25
54768,19960722,81,50*,  66 ,M   , 55, 60,  0,  1,-,M  ,-,-, 0.00,29.19,29.94,  0.4,14, 2.3, 15,20, 11,20
54768,19960723,71,55,  63*,M   , 61, 62,  2,  0,-,M  ,-,-,  T  ,29.18,29.91,  1.1,10, 2.4, 14,9, 11,9
54768,19960724,84,58,  71 ,M   , 64, 67,  0,  6,FG HZ ,M  ,-,-, 0.00,29.23,29.97,  1.1,10, 2.9, 13,22, 10,23
54768,19960725,80,65,  73 ,M   , 68, 70,  0,  8,RA FG HZ ,M  ,-,-,  T  ,29.23,29.97,  2.0,18, 4.6, 22,21, 16,21
54768,19960726,81,62,  72 ,M   , 66, 68,  0,  7,RA FG+ FG ,M  ,-,-,  M  ,29.19,29.92,  1.2,8, 1.9, 16,33, 13,35
54768,19960727,76,58,  67 ,M   , 61, 63,  0,  2,FG+ FG ,M  ,-,-,  M  ,29.33,30.08,  2.2,26, 4.2, 20,27, 16,26
54768,19960728,79,56,  68 ,M   , 58, 62,  0,  3,FG+ FG ,M  ,-,-,  M  ,29.50,30.24,  0.0,0, 2.2, 14,27, 11,26
54768,19960729,80,53,  67 ,M   , 60, 62,  0,  2,FG ,M  ,-,-,  M  ,29.49,30.24,  0.8,7, 3.6, 16,23, 14,24
54768,19960730,72,63,  68 ,M   , 60, 63,  0,  3,FG ,M  ,-,-,  M  ,29.40,30.17,  5.8,9, 7.1, 16,8, 11,9
54768,19960731,68,63,  66 ,M   , 60, 62,  0,  1,RA FG ,M  ,-,-,  M  ,29.33,30.06,  8.2,8, 9.1, 22,9, 15,9
54769,19960701,M,M,M    ,M   ,-, 44,M  ,M  ,HZ ,M  ,-,-, 0.41,29.65,-,  9.0,21, 9.9, 23,22, 18,23
54769,19960702,M,M,M    ,M   ,-, 32,M  ,M  ,FG HZ ,M  ,-,-, 0.00,29.55,-,  5.5,21, 7.3, 17,16, 14,23
54769,19960703,M,M,M    ,M   ,-, 32,M  ,M  ,FG HZ ,M  ,-,-, 0.54,29.36,-,  5.0,19, 6.1, 17,17, 10,16
54769,19960704,M,M,M    ,M   ,-, 32,M  ,M  ,HZ ,0.0,-,-, 0.01,29.33,-,  6.9,21, 8.3, 22,23, 16,25
54769,19960705,M,M,M    ,M   ,-, 51,M  ,M  ,-,M  ,-,-, 0.00,29.61,-,  9.7,27,10.2, 26,25, 21,29
54769,19960706,84,57,  71 ,M   , 60, 65,  0,  6,-,M  ,-,-, 0.00,29.71,29.91,  9.7,23, 9.2, 29,24, 23,24
54769,19960707,78,61,  70 ,M   , 56, 62,  0,  5,FG ,M  ,-,-, 0.00,29.66,29.88,  2.7,4, 6.6, 17,3, 13,17
54769,19960708,84,63,  74 ,M   , 68, 70,  0,  9,FG HZ ,M  ,-,-, 0.00,29.46,29.68,  9.5,20, 9.6, 25,22, 21,22
54769,19960709,83,68,  76 ,M   , 70, 71,  0, 11,RA FG ,M  ,-,-, 0.11,29.44,29.64,  6.8,20, 7.7, 17,22, 14,23
54769,19960710,79,59,  69 ,M   , 57, 62,  0,  4,FG ,M  ,-,-, 0.02,29.68,29.88,  8.7,27, 9.0, 24,25, 21,26
54769,19960711,80,50,  65 ,M   , 53, 59,  0,  0,-,M  ,-,-, 0.00,30.00,30.22,  6.2,24, 7.2, 21,21, 17,22
54769,19960712,80,51,  66 ,M   , 56, 61,  0,  1,FG ,M  ,-,-, 0.00,30.07,30.27,  6.5,20, 5.6, 21,22, 16,22
54769,19960713,74,66,  70 ,M   , 65, 67,  0,  5,RA FG ,0.0,-,-, 0.67,29.64,28.97,  6.8,16,11.5, 41,18, 29,19
54769,19960714,84,65,  75 ,M   , 66, 69,  0, 10,FG HZ ,M  ,-,-, 0.00,29.74,29.94,  8.6,23, 9.8, 30,24, 24,26
54769,19960715,74,65,  70 ,M   , 68, 69,  0,  5,RA FG+ FG ,M  ,-,-, 0.10,29.81,30.01, 10.4,20,11.0, 31,21, 22,22
54769,19960716,85,68,  77*,M   , 68, 70,  0, 12,RA FG ,M  ,-,-, 0.03,29.79,29.99, 10.5,22,10.7, 24,22, 20,25
54769,19960717,87,65,  76 ,M   , 66, 69,  0, 11,FG HZ ,M  ,-,-, 0.00,29.83,30.03,  6.9,23, 7.0, 22,22, 17,24
54769,19960718,87*,59,  73 ,M   , 64, 67,  0,  8,FG HZ ,M  ,-,-, 0.00,29.83,30.01,  4.8,26, 5.7, 22,24, 18,24
54769,19960719,71,65,  68 ,M   , 68, 68,  0,  3,RA FG ,0.0,-,-, 0.09,29.40,30.96,  7.6,20,10.0, 28,32, 23,33
54769,19960720,74,59,  67 ,M   , 51, 58,  0,  2,-,M  ,-,-, 0.00,29.35,30.05, 14.2,27,14.5, 36,27, 28,27
54769,19960721,79,53,  66 ,M   , 52, 59,  0,  1,-,0.0,-,-, 0.00,29.54,29.75, 13.1,28,10.4, 29,25, 22,27
54769,19960722,79,48*,  64 ,M   , 55, 60,  1,  0,-,M  ,-,-, 0.00,29.73,29.94,  3.7,23, 4.7, 16,23, 14,22
54769,19960723,70,54,  62 ,M   , 59, 61,  3,  0,RA FG ,M  ,-,-, 0.18,29.71,29.93,  0.8,6, 5.1, 18,5, 14,5
54769,19960724,72,59,  66 ,M   , 61, 62,  0,  1,FG HZ ,M  ,-,-, 0.00,29.79,30.01,  6.8,3, 6.0, 14,4, 11,4
54769,19960725,78,61,  70 ,M   , 65, 66,  0,  5,FG HZ ,M  ,-,-, 0.00,29.84,30.05,-,-,M   ,  0,-,M  ,M  
54769,19960726,69,59,  64 ,M   , 64, 64,  1,  0,RA FG+ FG BR ,M  ,-,-, 0.07,29.75,29.95,-,-,M   ,  0,-,M  ,M  
54769,19960727,81,60,  71 ,M   ,-,-,  0,  6,FG+ FG ,M  ,-,-, 0.00,-,-,-,-,M   ,  0,-,M  ,M  
54769,19960728,79,56,  68 ,M   , 60, 63,  0,  3,FG ,M  ,-,-, 0.00,30.01,30.22,-,-,M   ,  0,-,M  ,M  
54769,19960729,80,56,  68 ,M   , 61, 64,  0,  3,FG ,0.0,-,-, 0.00,30.08,30.26,-,-,M   ,  0,-,M  ,M  
54769,19960730,72,54,  63 ,M   , 58, 60,  2,  0,FG ,M  ,-,-, 0.00,30.00,30.21,  4.6,6, 4.5, 16,1, 14,2
54769,19960731,69,54,  62*,M   , 59, 60,  3,  0,RA FG ,M  ,-,-, 1.11,29.92,30.11,  4.6,10, 5.6, 18,11, 15,11
54770,19960701,83,59,  71 ,M   , 58, 63,  0,  6,FG+ FG ,M  ,-,-, 0.00,28.70,29.85,  5.8,25, 8.1, 21,30, 16,28
54770,19960702,81,54,  68 ,M   , 56, 61,  0,  3,-,M  ,-,-, 0.00,28.64,29.77,  4.0,19, 3.9, 10,19,  8,22
54770,19960703,74,62,  68 ,M   , 62, 64,  0,  3,RA FG HZ ,M  ,-,-, 0.91,28.44,29.94,  1.7,21, 3.4, 15,22, 11,16
54770,19960704,71,60,  66 ,M   , 59, 61,  0,  1,RA FG ,M  ,-,-, 0.08,28.41,31.14,  5.4,22, 6.5, 20,22, 14,22
54770,19960705,77,60,  69 ,M   , 53, 59,  0,  4,-,M  ,-,-, 0.00,28.69,29.84,  6.6,29, 7.3, 24,30, 18,30
54770,19960706,82,57,  70 ,M   , 55, 61,  0,  5,-,M  ,-,-, 0.00,28.77,29.92,  7.0,24, 8.1, 25,27, 16,29
54770,19960707,77,55,  66 ,M   , 56, 61,  0,  1,-,M  ,-,-, 0.00,28.74,29.89,  1.3,19, 3.9, 15,21, 11,21
54770,19960708,82,61,  72 ,M   , 65, 66,  0,  7,RA FG HZ ,M  ,-,-, 0.05,28.53,29.67,  5.5,22, 4.9, 24,18, 20,19
54770,19960709,83,63,  73 ,M   , 62, 65,  0,  8,RA FG ,M  ,-,-, 0.39,28.51,29.66,  5.0,21, 5.7, 28,30, 20,29
54770,19960710,71,55,  63 ,M   , 51, 56,  2,  0,-,M  ,-,-, 0.00,28.76,29.92,  6.1,28, 7.2, 22,30, 16,28
54770,19960711,76,53,  65 ,M   , 49, 56,  0,  0,-,M  ,-,-, 0.00,29.07,30.23,  4.4,24, 5.8, 17,22, 14,23
54770,19960712,78,52,  65 ,M   , 55, 60,  0,  0,FG ,M  ,-,-, 0.00,29.11,30.28,  5.6,20, 6.1, 20,20, 16,20
54770,19960713,66,60,  63 ,M   , 59, 61,  2,  0,RA FG ,M  ,-,-, 2.79,28.73,30.01,  1.1,20, 5.1, 22,27, 14,28
54770,19960714,82,62,  72 ,M   , 65, 68,  0,  7,FG HZ ,M  ,-,-,  T  ,28.79,29.95,  5.3,22, 5.8, 21,28, 15,27
54770,19960715,78,70,  74*,M   , 70, 71,  0,  9,RA FG HZ ,M  ,-,-,  T  ,28.81,29.96,  9.2,19, 9.5, 29,20, 22,19
54770,19960716,80,63,  72 ,M   , 62, 66,  0,  7,FG ,M  ,-,-, 0.00,28.85,29.99,  6.5,22, 6.4, 21,24, 16,21
54770,19960717,83,61,  72 ,M   , 60, 65,  0,  7,FG ,M  ,-,-, 0.00,28.90,30.06,  4.4,26, 5.8, 23,30, 15,25
54770,19960718,83*,59,  71 ,M   , 60, 64,  0,  6,FG ,M  ,-,-, 0.00,28.87,30.04,  2.7,18, 3.5, 14,25, 10,22
54770,19960719,76,62,  69 ,M   , 65, 66,  0,  4,RA FG HZ ,M  ,-,-,  T  ,28.46,31.08,  7.8,20, 7.9, 30,27, 18,19
54770,19960720,67,58,  63 ,M   , 47, 54,  2,  0,-,M  ,-,-, 0.01,28.43,29.84, 11.5,30,11.6, 32,28, 23,29
54770,19960721,75,54,  65 ,M   , 47, 55,  0,  0,-,M  ,-,-, 0.00,28.64,29.80,  6.7,31, 7.0, 26,28, 17,30
54770,19960722,79,49*,  64 ,M   , 52, 58,  1,  0,-,M  ,-,-, 0.00,28.80,29.96,  2.2,20, 4.4, 16,21, 13,20
54770,19960723,65,55,  60 ,M   , 59, 60,  5,  0,RA FG ,M  ,-,-, 0.08,28.80,29.95,  2.6,21, 2.7, 14,20, 10,21
54770,19960724,77,59,  68 ,M   , 61, 63,  0,  3,FG+ FG ,M  ,-,-, 0.00,28.88,30.02,  1.5,20, 3.8, 11,17, 10,17
54770,19960725,72,64,  68 ,M   , 64, 65,  0,  3,FG HZ ,M  ,-,-, 0.00,28.87,30.03,  7.4,20, 7.9, 18,19, 14,19
54770,19960726,74,63,  69 ,M   , 63, 65,  0,  4,RA FG ,M  ,-,-, 0.26,28.80,29.95,  4.7,22, 4.4, 13,19, 10,18
54770,19960727,77,58,  68 ,M   , 58, 61,  0,  3,FG ,M  ,-,-, 0.01,28.91,30.06,  1.6,24, 4.3, 17,28, 13,28
54770,19960728,77,53,  65 ,M   , 54, 59,  0,  0,-,M  ,-,-, 0.00,29.09,30.26,  0.5,23, 3.0, 15,27, 10,28
54770,19960729,76,50,  63 ,M   , 57, 60,  2,  0,RA FG ,M  ,-,-, 0.10,29.10,30.29,  0.0,0, 2.3, 16,15, 13,17
54770,19960730,69,57,  63 ,M   ,-,-,  2,  0,FG+ FG HZ ,M  ,-,-, 0.01,-,-,-,-, 3.1, 13,15, 10,16
54770,19960731,63,55,  59*,M   , 57, 58,  6,  0,RA FG HZ ,M  ,-,-, 0.11,28.96,30.13,  0.7,1, 2.6, 14,15, 11,17
54771,19960701,83,57,  70 ,M   , 59, 64,  0,  5,FG+ FG ,M  ,-,-, 0.00,29.00,29.79,  2.6,22, 5.6, 18,21, 13,21
54771,19960702,83,51,  67 ,M   , 59, 63,  0,  2,FG+ FG ,M  ,-,-, 0.00,28.94,29.75,  0.0,0, 1.7, 13,33, 10,34
54771,19960703,73,58,  66 ,M   , 61, 63,  0,  1,RA FG ,M  ,-,-, 0.26,28.75,29.70,  0.4,5, 2.3, 18,7, 15,7
54771,19960704,73,60,  67 ,M   , 59, 61,  0,  2,RA FG ,M  ,-,-, 0.83,28.70,31.60,  0.4,12, 5.5, 21,32, 16,32
54771,19960705,76,58,  67 ,M   , 55, 60,  0,  2,RA FG ,M  ,-,-, 0.02,28.99,29.81,  4.2,31, 5.3, 28,30, 22,30
54771,19960706,71,50,  61*,M   , 53, 57,  4,  0,-,M  ,-,-, 0.03,29.04,29.88,  4.1,21, 5.7, 23,30, 18,30
54771,19960707,77,46,  62 ,M   , 54, 58,  3,  0,FG+ FG ,M  ,-,-, 0.01,29.02,29.86,  0.6,19, 1.8, 13,19,  9,22
54771,19960708,82,56,  69 ,M   , 60, 64,  0,  4,FG HZ ,M  ,-,-, 0.01,28.80,29.62,  0.5,21, 3.5, 17,31, 11,32
54771,19960709,81,53,  67 ,M   , 57, 61,  0,  2,FG ,M  ,-,-, 0.13,28.82,29.64,  1.7,18, 3.7, 20,31, 16,32
54771,19960710,70,53,  62 ,M   , 53, 57,  3,  0,FG ,M  ,-,-, 0.08,29.06,29.89,  0.4,25, 5.0, 21,26, 14,30
54771,19960711,76,51,  64 ,M   , 52, 58,  1,  0,-,M  ,-,-, 0.00,29.32,30.17,  2.2,21, 5.3, 21,20, 16,20
54771,19960712,80,53,  67 ,M   , 55, 59,  0,  2,FG ,M  ,-,-, 0.00,29.37,30.22,  1.6,18, 3.3, 15,20, 11,20
54771,19960713,68,59,  64 ,M   , 62, 63,  1,  0,RA FG ,M  ,-,-, 0.62,29.11,29.94,  1.3,19, 2.3, 15,34, 13,33
54771,19960714,82,61,  72*,M   , 65, 67,  0,  7,RA FG ,M  ,-,-, 0.14,29.10,29.92,  0.8,24, 2.5, 13,2, 10,3
54771,19960715,76,65,  71 ,M   , 69, 70,  0,  6,RA FG+ FG HZ ,M  ,-,-, 0.44,29.06,29.87,  0.0,0, 4.0, 24,14, 17,19
54771,19960716,79,62,  71 ,M   , 62, 65,  0,  6,FG HZ ,0.0,-,-, 0.01,29.09,29.92,  5.7,21, 6.1, 21,33, 16,32
54771,19960717,80,59,  70 ,M   , 58, 63,  0,  5,-,0.0,-,-, 0.00,29.18,30.01,  4.1,25, 5.2, 24,31, 18,31
54771,19960718,84*,55,  70 ,M   , 61, 65,  0,  5,FG ,M  ,-,-, 0.00,29.17,30.00,  0.0,0, 1.5, 13,29,  9,33
54771,19960719,M,M,M    ,M   ,-, 44,M  ,M  ,RA FG HZ ,0.0,-,-, 0.15,28.74,-,  2.3,18, 4.8, 37,34, 24,32
54771,19960720,M,M,M    ,M   ,-, 33,M  ,M  ,-,0.0,-,-, 0.32,28.73,-, 12.2,31,12.5, 44,30, 26,30
54771,19960721,M,M,M    ,M   ,-, 32,M  ,M  ,-,M  ,-,-, 0.00,28.96,-,  9.2,33, 7.5, 31,30, 21,31
54771,19960722,80,45*,  63 ,M   , 52, 55,  2,  0,FG+ FG ,M  ,-,-, 0.00,29.10,-,  0.0,0, 1.3, 13,35, 10,35
54771,19960723,78,52,  65 ,M   , 57, 61,  0,  0,RA FG ,M  ,-,-, 0.44,29.08,29.89,  0.6,18, 2.8, 23,24, 17,22
54771,19960724,81,56,  69 ,M   , 61, 63,  0,  4,FG+ FG ,M  ,-,-, 0.00,29.15,29.97,  1.0,16, 2.1, 13,18,  9,15
54771,19960725,76,60,  68 ,M   , 64, 66,  0,  3,RA FG HZ ,M  ,-,-, 0.39,29.13,29.95,  3.7,17, 4.4, 20,15, 15,15
54771,19960726,78,59,  69 ,M   , 63, 64,  0,  4,FG+ FG HZ ,M  ,-,-, 0.06,29.10,29.92,  1.3,16, 3.1, 13,25, 10,25
54771,19960727,73,57,  65 ,M   , 59, 61,  0,  0,RA FG+ FG BR ,M  ,-,-, 0.09,29.22,30.06,  0.0,0, 3.4, 20,30, 14,33
54771,19960728,74,51,  63 ,M   , 53, 57,  2,  0,FG+ FG BR ,M  ,-,-, 0.01,29.42,30.27,  0.8,36, 3.4, 16,34, 13,35
54771,19960729,79,47,  63 ,M   , 55, 59,  2,  0,FG+ FG ,M  ,-,-, 0.02,29.45,30.27,  0.9,20, 1.3, 15,19, 10,19
54771,19960730,73,62,  68 ,M   , 59, 62,  0,  3,FG ,M  ,-,-,  T  ,29.35,30.18,  0.0,0, 2.8, 16,18, 10,19
54771,19960731,66,60,  63 ,M   , 59, 60,  2,  0,RA FG HZ ,M  ,-,-, 0.49,29.26,30.08,  2.9,16, 3.1, 17,20, 15,20
54772,19960701,87,57,  72 ,M   , 54, 61,  0,  7,HZ ,M  ,-,-, 0.00,29.25,29.77,  0.0,0, 2.8, 16,28, 13,28
54772,19960702,84,50,  67 ,M   , 59, 63,  0,  2,FG+ FG ,M  ,-,-, 0.00,29.24,29.74,  0.4,24, 2.5, 13,15, 10,14
54772,19960703,64,59,  62 ,M   , 61, 62,  3,  0,RA FG ,M  ,-,-, 0.26,29.09,29.73,  2.5,4, 4.1, 11,12,  9,11
54772,19960705,77,54,  66 ,M   , 57, 61,  0,  1,RA FG+ FG ,M  ,-,-, 0.10,29.24,29.76,  5.3,29, 5.5, 26,29, 21,29
54772,19960706,77,53,  65 ,M   , 54, 59,  0,  0,-,M  ,-,-,  T  ,29.32,29.84,  5.8,24, 6.1, 23,28, 16,26
54772,19960707,79,48,  64 ,M   , 53, 59,  1,  0,-,M  ,-,-,  T  ,29.33,29.85,  0.3,34, 3.2, 16,17, 10,18
54772,19960708,86,59,  73 ,M   , 63, 66,  0,  8,FG HZ ,M  ,-,-,  T  ,29.11,29.62,  0.3,11, 3.5, 22,18, 16,21
54772,19960709,86,60,  73 ,M   , 61, 65,  0,  8,RA FG HZ ,M  ,-,-, 0.20,29.10,29.60,  0.4,20, 4.6, 29,29, 22,28
54772,19960710,76,57,  67 ,M   , 52, 58,  0,  2,FG ,M  ,-,-, 0.01,29.31,29.83,  6.8,29, 8.0, 25,29, 18,29
54772,19960711,81,53,  67 ,M   , 51, 59,  0,  2,-,M  ,-,-, 0.00,29.61,30.15,  2.2,26, 5.6, 17,23, 13,21
54772,19960712,83,53,  68 ,M   , 55, 61,  0,  3,-,M  ,-,-, 0.00,29.70,30.22,  0.4,15, 3.3, 17,18, 10,25
54772,19960714,83,64,  74*,M   ,-,-,  0,  9,FG HZ ,M  ,-,-,  T  ,-,-,-,-, 5.9, 21,30, 15,31
54772,19960715,73,66,  70 ,M   , 67, 68,  0,  5,RA FG ,M  ,-,-, 0.09,29.42,29.95,  4.6,10, 5.2, 15,22, 11,12
54772,19960716,82,60,  71 ,M   , 63, 67,  0,  6,FG ,M  ,-,-, 0.05,29.38,29.91,  1.8,22, 6.7, 22,21, 15,22
54772,19960717,85,58,  72 ,M   , 58, 64,  0,  7,FG ,M  ,-,-, 0.00,29.44,29.98,  3.5,28, 6.3, 21,30, 16,29
54772,19960718,87*,57,  72 ,M   , 61, 65,  0,  7,FG ,M  ,-,-, 0.00,29.45,29.99,  1.0,12, 3.3, 15,24, 10,29
54772,19960719,74,58,  66 ,M   , 63, 65,  0,  1,RA FG HZ ,M  ,-,-, 0.16,29.03,31.02,  3.0,17, 5.8, 33,30, 25,29
54772,19960720,62,58,  60 ,M   , 47, 53,  5,  0,-,M  ,-,-, 0.01,28.92,32.37, 11.9,28,11.6, 32,30, 23,28
